timestamp,pct_counted,candidate,projected_votes,votes_counted
2026-04-20 07:37,0.938846,ANTONIO ORTIZ VILLANO,17679,16404
2026-04-20 07:37,0.938846,WALTER GILMER CHIRINOS PURIZAGA,14679,13637
2026-04-20 07:37,0.938846,NAPOLEON BECERRA GARCIA,11637,10733
2026-04-20 07:37,0.938846,CARLOS ERNESTO JAICO CARRANZA,9988,9140
2026-04-20 08:30,0.938846,KEIKO SOFIA FUJIMORI HIGUCHI,2878579,2689329
2026-04-20 08:30,0.938846,VOTOS EN BLANCO,2370440,2202673
2026-04-20 08:30,0.938846,ROBERTO HELBERT SANCHEZ PALOMINO,2014876,1893819
2026-04-20 08:30,0.938846,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997284,1879727
2026-04-20 08:30,0.938846,JORGE NIETO MONTESINOS,1842260,1744556
2026-04-20 08:30,0.938846,RICARDO PABLO BELMONT CASSINELLI,1701087,1603900
2026-04-20 08:30,0.938846,CARLOS GONSALO ALVAREZ LOAYZA,1329062,1243494
2026-04-20 08:30,0.938846,PABLO ALFONSO LOPEZ CHAU NAVA,1223125,1159055
2026-04-20 08:30,0.938846,VOTOS NULOS,1011582,946377
2026-04-20 08:30,0.938846,MARIA SOLEDAD PEREZ TELLO,572650,540897
2026-04-20 08:30,0.938846,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562107,532222
2026-04-20 08:30,0.938846,LUIS FERNANDO OLIVERA VEGA,307847,291648
2026-04-20 08:30,0.938846,JOSE LEON LUNA GALVEZ,266638,249331
2026-04-20 08:30,0.938846,YONHY LESCANO ANCIETA,214637,204981
2026-04-20 08:30,0.938846,CESAR ACUÑA PERALTA,192453,178153
2026-04-20 08:30,0.938846,PITTER ENRIQUE VALDERRAMA PEÑA,161299,151016
2026-04-20 08:30,0.938846,GEORGE PATRICK FORSYTH SOMMER,153331,141406
2026-04-20 08:30,0.938846,MARIO ENRIQUE VIZCARRA CORNEJO,144362,134913
2026-04-20 08:30,0.938846,HERBERT CALLER GUTIERREZ,144334,135689
2026-04-20 08:30,0.938846,RONALD DARWIN ATENCIO SOTOMAYOR,140103,132620
2026-04-20 08:30,0.938846,ROSARIO DEL PILAR FERNANDEZ BAZAN,128301,118214
2026-04-20 08:30,0.938846,CHARLIE CARRASCO SALAZAR,119209,112102
2026-04-20 08:30,0.938846,VLADIMIR ROY CERRON ROJAS,100161,94017
2026-04-20 08:30,0.938846,MESIAS ANTONIO GUEVARA AMASIFUEN,82044,77274
2026-04-20 08:30,0.938846,ROBERTO ENRIQUE CHIABRA LEON,68019,63828
2026-04-20 08:30,0.938846,PAUL DAVIS JAIMES BLANCO,66185,62169
2026-04-20 08:30,0.938846,ALEX GONZALES CASTILLO,63947,59768
2026-04-20 08:30,0.938846,WOLFGANG MARIO GROZO COSTA,63866,59990
2026-04-20 08:30,0.938846,RAFAEL JORGE BELAUNDE LLOSA,40991,38378
2026-04-20 08:30,0.938846,JOSE DANIEL WILLIAMS ZAPATA,32781,30693
2026-04-20 08:30,0.938846,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31649,29520
2026-04-20 08:30,0.938846,FIORELLA GIANNINA MOLINELLI ARISTONDO,27330,25524
2026-04-20 08:30,0.938846,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23453,21839
2026-04-20 08:30,0.938846,ARMANDO JOAQUIN MASSE FERNANDEZ,21776,20372
2026-04-20 08:30,0.938846,ANTONIO ORTIZ VILLANO,17678,16404
2026-04-20 08:30,0.938846,WALTER GILMER CHIRINOS PURIZAGA,14680,13637
2026-04-20 08:30,0.938846,NAPOLEON BECERRA GARCIA,11637,10733
2026-04-20 08:30,0.938846,CARLOS ERNESTO JAICO CARRANZA,9989,9140
2026-04-20 09:30,0.938846,KEIKO SOFIA FUJIMORI HIGUCHI,2878577,2689329
2026-04-20 09:30,0.938846,VOTOS EN BLANCO,2370445,2202673
2026-04-20 09:30,0.938846,ROBERTO HELBERT SANCHEZ PALOMINO,2014875,1893819
2026-04-20 09:30,0.938846,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997292,1879727
2026-04-20 09:30,0.938846,JORGE NIETO MONTESINOS,1842259,1744556
2026-04-20 09:30,0.938846,RICARDO PABLO BELMONT CASSINELLI,1701089,1603900
2026-04-20 09:30,0.938846,CARLOS GONSALO ALVAREZ LOAYZA,1329064,1243494
2026-04-20 09:30,0.938846,PABLO ALFONSO LOPEZ CHAU NAVA,1223123,1159055
2026-04-20 09:30,0.938846,VOTOS NULOS,1011582,946377
2026-04-20 09:30,0.938846,MARIA SOLEDAD PEREZ TELLO,572650,540897
2026-04-20 09:30,0.938846,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562106,532222
2026-04-20 09:30,0.938846,LUIS FERNANDO OLIVERA VEGA,307845,291648
2026-04-20 09:30,0.938846,JOSE LEON LUNA GALVEZ,266634,249331
2026-04-20 09:30,0.938846,YONHY LESCANO ANCIETA,214638,204981
2026-04-20 09:30,0.938846,CESAR ACUÑA PERALTA,192450,178153
2026-04-20 09:30,0.938846,PITTER ENRIQUE VALDERRAMA PEÑA,161297,151016
2026-04-20 09:30,0.938846,GEORGE PATRICK FORSYTH SOMMER,153331,141406
2026-04-20 09:30,0.938846,MARIO ENRIQUE VIZCARRA CORNEJO,144365,134913
2026-04-20 09:30,0.938846,HERBERT CALLER GUTIERREZ,144333,135689
2026-04-20 09:30,0.938846,RONALD DARWIN ATENCIO SOTOMAYOR,140101,132620
2026-04-20 09:30,0.938846,ROSARIO DEL PILAR FERNANDEZ BAZAN,128299,118214
2026-04-20 09:30,0.938846,CHARLIE CARRASCO SALAZAR,119210,112102
2026-04-20 09:30,0.938846,VLADIMIR ROY CERRON ROJAS,100161,94017
2026-04-20 09:30,0.938846,MESIAS ANTONIO GUEVARA AMASIFUEN,82044,77274
2026-04-20 09:30,0.938846,ROBERTO ENRIQUE CHIABRA LEON,68020,63828
2026-04-20 09:30,0.938846,PAUL DAVIS JAIMES BLANCO,66184,62169
2026-04-20 09:30,0.938846,ALEX GONZALES CASTILLO,63947,59768
2026-04-20 09:30,0.938846,WOLFGANG MARIO GROZO COSTA,63866,59990
2026-04-20 09:30,0.938846,RAFAEL JORGE BELAUNDE LLOSA,40991,38378
2026-04-20 09:30,0.938846,JOSE DANIEL WILLIAMS ZAPATA,32780,30693
2026-04-20 09:30,0.938846,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31648,29520
2026-04-20 09:30,0.938846,FIORELLA GIANNINA MOLINELLI ARISTONDO,27330,25524
2026-04-20 09:30,0.938846,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23452,21839
2026-04-20 09:30,0.938846,ARMANDO JOAQUIN MASSE FERNANDEZ,21775,20372
2026-04-20 09:30,0.938846,ANTONIO ORTIZ VILLANO,17679,16404
2026-04-20 09:30,0.938846,WALTER GILMER CHIRINOS PURIZAGA,14680,13637
2026-04-20 09:30,0.938846,NAPOLEON BECERRA GARCIA,11638,10733
2026-04-20 09:30,0.938846,CARLOS ERNESTO JAICO CARRANZA,9989,9140
2026-04-20 10:30,0.938846,KEIKO SOFIA FUJIMORI HIGUCHI,2878578,2689329
2026-04-20 10:30,0.938846,VOTOS EN BLANCO,2370433,2202673
2026-04-20 10:30,0.938846,ROBERTO HELBERT SANCHEZ PALOMINO,2014874,1893819
2026-04-20 10:30,0.938846,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997287,1879727
2026-04-20 10:30,0.938846,JORGE NIETO MONTESINOS,1842255,1744556
2026-04-20 10:30,0.938846,RICARDO PABLO BELMONT CASSINELLI,1701092,1603900
2026-04-20 10:30,0.938846,CARLOS GONSALO ALVAREZ LOAYZA,1329064,1243494
2026-04-20 10:30,0.938846,PABLO ALFONSO LOPEZ CHAU NAVA,1223129,1159055
2026-04-20 10:30,0.938846,VOTOS NULOS,1011590,946377
2026-04-20 10:30,0.938846,MARIA SOLEDAD PEREZ TELLO,572650,540897
2026-04-20 10:30,0.938846,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562107,532222
2026-04-20 10:30,0.938846,LUIS FERNANDO OLIVERA VEGA,307847,291648
2026-04-20 10:30,0.938846,JOSE LEON LUNA GALVEZ,266636,249331
2026-04-20 10:30,0.938846,YONHY LESCANO ANCIETA,214637,204981
2026-04-20 10:30,0.938846,CESAR ACUÑA PERALTA,192452,178153
2026-04-20 10:30,0.938846,PITTER ENRIQUE VALDERRAMA PEÑA,161298,151016
2026-04-20 10:30,0.938846,GEORGE PATRICK FORSYTH SOMMER,153330,141406
2026-04-20 10:30,0.938846,MARIO ENRIQUE VIZCARRA CORNEJO,144364,134913
2026-04-20 10:30,0.938846,HERBERT CALLER GUTIERREZ,144335,135689
2026-04-20 10:30,0.938846,RONALD DARWIN ATENCIO SOTOMAYOR,140104,132620
2026-04-20 10:30,0.938846,ROSARIO DEL PILAR FERNANDEZ BAZAN,128301,118214
2026-04-20 10:30,0.938846,CHARLIE CARRASCO SALAZAR,119211,112102
2026-04-20 10:30,0.938846,VLADIMIR ROY CERRON ROJAS,100159,94017
2026-04-20 10:30,0.938846,MESIAS ANTONIO GUEVARA AMASIFUEN,82042,77274
2026-04-20 10:30,0.938846,ROBERTO ENRIQUE CHIABRA LEON,68019,63828
2026-04-20 10:30,0.938846,PAUL DAVIS JAIMES BLANCO,66185,62169
2026-04-20 10:30,0.938846,ALEX GONZALES CASTILLO,63947,59768
2026-04-20 10:30,0.938846,WOLFGANG MARIO GROZO COSTA,63868,59990
2026-04-20 10:30,0.938846,RAFAEL JORGE BELAUNDE LLOSA,40991,38378
2026-04-20 10:30,0.938846,JOSE DANIEL WILLIAMS ZAPATA,32779,30693
2026-04-20 10:30,0.938846,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31649,29520
2026-04-20 10:30,0.938846,FIORELLA GIANNINA MOLINELLI ARISTONDO,27331,25524
2026-04-20 10:30,0.938846,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23452,21839
2026-04-20 10:30,0.938846,ARMANDO JOAQUIN MASSE FERNANDEZ,21776,20372
2026-04-20 10:30,0.938846,ANTONIO ORTIZ VILLANO,17678,16404
2026-04-20 10:30,0.938846,WALTER GILMER CHIRINOS PURIZAGA,14680,13637
2026-04-20 10:30,0.938846,NAPOLEON BECERRA GARCIA,11637,10733
2026-04-20 10:30,0.938846,CARLOS ERNESTO JAICO CARRANZA,9989,9140
2026-04-20 11:30,0.938894,KEIKO SOFIA FUJIMORI HIGUCHI,2878585,2689415
2026-04-20 11:30,0.938894,VOTOS EN BLANCO,2370459,2202758
2026-04-20 11:30,0.938894,ROBERTO HELBERT SANCHEZ PALOMINO,2014900,1893912
2026-04-20 11:30,0.938894,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997277,1879812
2026-04-20 11:30,0.938894,JORGE NIETO MONTESINOS,1842230,1744692
2026-04-20 11:30,0.938894,RICARDO PABLO BELMONT CASSINELLI,1701093,1603998
2026-04-20 11:30,0.938894,CARLOS GONSALO ALVAREZ LOAYZA,1329067,1243574
2026-04-20 11:30,0.938894,PABLO ALFONSO LOPEZ CHAU NAVA,1223124,1159132
2026-04-20 11:30,0.938894,VOTOS NULOS,1011593,946425
2026-04-20 11:30,0.938894,MARIA SOLEDAD PEREZ TELLO,572647,540935
2026-04-20 11:30,0.938894,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562086,532247
2026-04-20 11:30,0.938894,LUIS FERNANDO OLIVERA VEGA,307855,291687
2026-04-20 11:30,0.938894,JOSE LEON LUNA GALVEZ,266634,249338
2026-04-20 11:30,0.938894,YONHY LESCANO ANCIETA,214643,205003
2026-04-20 11:30,0.938894,CESAR ACUÑA PERALTA,192450,178155
2026-04-20 11:30,0.938894,PITTER ENRIQUE VALDERRAMA PEÑA,161299,151021
2026-04-20 11:30,0.938894,GEORGE PATRICK FORSYTH SOMMER,153338,141416
2026-04-20 11:30,0.938894,MARIO ENRIQUE VIZCARRA CORNEJO,144369,134922
2026-04-20 11:30,0.938894,HERBERT CALLER GUTIERREZ,144337,135700
2026-04-20 11:30,0.938894,RONALD DARWIN ATENCIO SOTOMAYOR,140101,132626
2026-04-20 11:30,0.938894,ROSARIO DEL PILAR FERNANDEZ BAZAN,128298,118216
2026-04-20 11:30,0.938894,CHARLIE CARRASCO SALAZAR,119210,112109
2026-04-20 11:30,0.938894,VLADIMIR ROY CERRON ROJAS,100163,94024
2026-04-20 11:30,0.938894,MESIAS ANTONIO GUEVARA AMASIFUEN,82045,77281
2026-04-20 11:30,0.938894,ROBERTO ENRIQUE CHIABRA LEON,68018,63829
2026-04-20 11:30,0.938894,PAUL DAVIS JAIMES BLANCO,66184,62172
2026-04-20 11:30,0.938894,ALEX GONZALES CASTILLO,63949,59772
2026-04-20 11:30,0.938894,WOLFGANG MARIO GROZO COSTA,63866,59991
2026-04-20 11:30,0.938894,RAFAEL JORGE BELAUNDE LLOSA,40990,38379
2026-04-20 11:30,0.938894,JOSE DANIEL WILLIAMS ZAPATA,32777,30693
2026-04-20 11:30,0.938894,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31648,29520
2026-04-20 11:30,0.938894,FIORELLA GIANNINA MOLINELLI ARISTONDO,27333,25528
2026-04-20 11:30,0.938894,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23454,21841
2026-04-20 11:30,0.938894,ARMANDO JOAQUIN MASSE FERNANDEZ,21776,20374
2026-04-20 11:30,0.938894,ANTONIO ORTIZ VILLANO,17679,16405
2026-04-20 11:30,0.938894,WALTER GILMER CHIRINOS PURIZAGA,14680,13638
2026-04-20 11:30,0.938894,NAPOLEON BECERRA GARCIA,11637,10733
2026-04-20 11:30,0.938894,CARLOS ERNESTO JAICO CARRANZA,9989,9140
2026-04-20 12:30,0.938955,KEIKO SOFIA FUJIMORI HIGUCHI,2878585,2689469
2026-04-20 12:30,0.938955,VOTOS EN BLANCO,2370469,2202847
2026-04-20 12:30,0.938955,ROBERTO HELBERT SANCHEZ PALOMINO,2014886,1894021
2026-04-20 12:30,0.938955,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997312,1879956
2026-04-20 12:30,0.938955,JORGE NIETO MONTESINOS,1842208,1744891
2026-04-20 12:30,0.938955,RICARDO PABLO BELMONT CASSINELLI,1701096,1604135
2026-04-20 12:30,0.938955,CARLOS GONSALO ALVAREZ LOAYZA,1329071,1243653
2026-04-20 12:30,0.938955,PABLO ALFONSO LOPEZ CHAU NAVA,1223107,1159228
2026-04-20 12:30,0.938955,VOTOS NULOS,1011595,946468
2026-04-20 12:30,0.938955,MARIA SOLEDAD PEREZ TELLO,572646,540983
2026-04-20 12:30,0.938955,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562099,532321
2026-04-20 12:30,0.938955,LUIS FERNANDO OLIVERA VEGA,307862,291734
2026-04-20 12:30,0.938955,JOSE LEON LUNA GALVEZ,266638,249347
2026-04-20 12:30,0.938955,YONHY LESCANO ANCIETA,214637,205023
2026-04-20 12:30,0.938955,CESAR ACUÑA PERALTA,192449,178157
2026-04-20 12:30,0.938955,PITTER ENRIQUE VALDERRAMA PEÑA,161297,151025
2026-04-20 12:30,0.938955,GEORGE PATRICK FORSYTH SOMMER,153338,141419
2026-04-20 12:30,0.938955,MARIO ENRIQUE VIZCARRA CORNEJO,144369,134931
2026-04-20 12:30,0.938955,HERBERT CALLER GUTIERREZ,144338,135712
2026-04-20 12:30,0.938955,RONALD DARWIN ATENCIO SOTOMAYOR,140098,132633
2026-04-20 12:30,0.938955,ROSARIO DEL PILAR FERNANDEZ BAZAN,128297,118216
2026-04-20 12:30,0.938955,CHARLIE CARRASCO SALAZAR,119208,112119
2026-04-20 12:30,0.938955,VLADIMIR ROY CERRON ROJAS,100163,94031
2026-04-20 12:30,0.938955,MESIAS ANTONIO GUEVARA AMASIFUEN,82041,77285
2026-04-20 12:30,0.938955,ROBERTO ENRIQUE CHIABRA LEON,68022,63836
2026-04-20 12:30,0.938955,PAUL DAVIS JAIMES BLANCO,66185,62177
2026-04-20 12:30,0.938955,ALEX GONZALES CASTILLO,63946,59773
2026-04-20 12:30,0.938955,WOLFGANG MARIO GROZO COSTA,63862,59994
2026-04-20 12:30,0.938955,RAFAEL JORGE BELAUNDE LLOSA,40989,38380
2026-04-20 12:30,0.938955,JOSE DANIEL WILLIAMS ZAPATA,32778,30693
2026-04-20 12:30,0.938955,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31647,29523
2026-04-20 12:30,0.938955,FIORELLA GIANNINA MOLINELLI ARISTONDO,27331,25528
2026-04-20 12:30,0.938955,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23454,21842
2026-04-20 12:30,0.938955,ARMANDO JOAQUIN MASSE FERNANDEZ,21779,20379
2026-04-20 12:30,0.938955,ANTONIO ORTIZ VILLANO,17679,16405
2026-04-20 12:30,0.938955,WALTER GILMER CHIRINOS PURIZAGA,14680,13638
2026-04-20 12:30,0.938955,NAPOLEON BECERRA GARCIA,11636,10733
2026-04-20 12:30,0.938955,CARLOS ERNESTO JAICO CARRANZA,9988,9141
2026-04-20 13:30,0.939016,KEIKO SOFIA FUJIMORI HIGUCHI,2878550,2689550
2026-04-20 13:30,0.939016,VOTOS EN BLANCO,2370490,2202947
2026-04-20 13:30,0.939016,ROBERTO HELBERT SANCHEZ PALOMINO,2014892,1894098
2026-04-20 13:30,0.939016,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997285,1880048
2026-04-20 13:30,0.939016,JORGE NIETO MONTESINOS,1842203,1745083
2026-04-20 13:30,0.939016,RICARDO PABLO BELMONT CASSINELLI,1701094,1604252
2026-04-20 13:30,0.939016,CARLOS GONSALO ALVAREZ LOAYZA,1329057,1243725
2026-04-20 13:30,0.939016,PABLO ALFONSO LOPEZ CHAU NAVA,1223084,1159308
2026-04-20 13:30,0.939016,VOTOS NULOS,1011611,946531
2026-04-20 13:30,0.939016,MARIA SOLEDAD PEREZ TELLO,572632,541025
2026-04-20 13:30,0.939016,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562095,532373
2026-04-20 13:30,0.939016,LUIS FERNANDO OLIVERA VEGA,307876,291782
2026-04-20 13:30,0.939016,JOSE LEON LUNA GALVEZ,266632,249356
2026-04-20 13:30,0.939016,YONHY LESCANO ANCIETA,214629,205039
2026-04-20 13:30,0.939016,CESAR ACUÑA PERALTA,192447,178158
2026-04-20 13:30,0.939016,PITTER ENRIQUE VALDERRAMA PEÑA,161299,151032
2026-04-20 13:30,0.939016,GEORGE PATRICK FORSYTH SOMMER,153334,141423
2026-04-20 13:30,0.939016,MARIO ENRIQUE VIZCARRA CORNEJO,144371,134941
2026-04-20 13:30,0.939016,HERBERT CALLER GUTIERREZ,144333,135716
2026-04-20 13:30,0.939016,RONALD DARWIN ATENCIO SOTOMAYOR,140101,132643
2026-04-20 13:30,0.939016,ROSARIO DEL PILAR FERNANDEZ BAZAN,128297,118219
2026-04-20 13:30,0.939016,CHARLIE CARRASCO SALAZAR,119208,112129
2026-04-20 13:30,0.939016,VLADIMIR ROY CERRON ROJAS,100164,94035
2026-04-20 13:30,0.939016,MESIAS ANTONIO GUEVARA AMASIFUEN,82040,77290
2026-04-20 13:30,0.939016,ROBERTO ENRIQUE CHIABRA LEON,68028,63846
2026-04-20 13:30,0.939016,PAUL DAVIS JAIMES BLANCO,66182,62180
2026-04-20 13:30,0.939016,ALEX GONZALES CASTILLO,63950,59779
2026-04-20 13:30,0.939016,WOLFGANG MARIO GROZO COSTA,63862,59998
2026-04-20 13:30,0.939016,RAFAEL JORGE BELAUNDE LLOSA,40990,38384
2026-04-20 13:30,0.939016,JOSE DANIEL WILLIAMS ZAPATA,32775,30693
2026-04-20 13:30,0.939016,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31647,29523
2026-04-20 13:30,0.939016,FIORELLA GIANNINA MOLINELLI ARISTONDO,27331,25530
2026-04-20 13:30,0.939016,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23451,21842
2026-04-20 13:30,0.939016,ARMANDO JOAQUIN MASSE FERNANDEZ,21780,20382
2026-04-20 13:30,0.939016,ANTONIO ORTIZ VILLANO,17679,16408
2026-04-20 13:30,0.939016,WALTER GILMER CHIRINOS PURIZAGA,14682,13640
2026-04-20 13:30,0.939016,NAPOLEON BECERRA GARCIA,11635,10733
2026-04-20 13:30,0.939016,CARLOS ERNESTO JAICO CARRANZA,9988,9141
2026-04-20 14:33,0.939038,KEIKO SOFIA FUJIMORI HIGUCHI,2878556,2689597
2026-04-20 14:33,0.939038,VOTOS EN BLANCO,2370495,2203000
2026-04-20 14:33,0.939038,ROBERTO HELBERT SANCHEZ PALOMINO,2014877,1894142
2026-04-20 14:33,0.939038,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997295,1880090
2026-04-20 14:33,0.939038,JORGE NIETO MONTESINOS,1842184,1745110
2026-04-20 14:33,0.939038,RICARDO PABLO BELMONT CASSINELLI,1701092,1604312
2026-04-20 14:33,0.939038,CARLOS GONSALO ALVAREZ LOAYZA,1329049,1243741
2026-04-20 14:33,0.939038,PABLO ALFONSO LOPEZ CHAU NAVA,1223091,1159360
2026-04-20 14:33,0.939038,VOTOS NULOS,1011610,946545
2026-04-20 14:33,0.939038,MARIA SOLEDAD PEREZ TELLO,572626,541032
2026-04-20 14:33,0.939038,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562097,532390
2026-04-20 14:33,0.939038,LUIS FERNANDO OLIVERA VEGA,307879,291794
2026-04-20 14:33,0.939038,JOSE LEON LUNA GALVEZ,266637,249364
2026-04-20 14:33,0.939038,YONHY LESCANO ANCIETA,214633,205050
2026-04-20 14:33,0.939038,CESAR ACUÑA PERALTA,192445,178159
2026-04-20 14:33,0.939038,PITTER ENRIQUE VALDERRAMA PEÑA,161298,151034
2026-04-20 14:33,0.939038,GEORGE PATRICK FORSYTH SOMMER,153334,141425
2026-04-20 14:33,0.939038,MARIO ENRIQUE VIZCARRA CORNEJO,144368,134942
2026-04-20 14:33,0.939038,HERBERT CALLER GUTIERREZ,144331,135718
2026-04-20 14:33,0.939038,RONALD DARWIN ATENCIO SOTOMAYOR,140101,132647
2026-04-20 14:33,0.939038,ROSARIO DEL PILAR FERNANDEZ BAZAN,128301,118220
2026-04-20 14:33,0.939038,CHARLIE CARRASCO SALAZAR,119209,112134
2026-04-20 14:33,0.939038,VLADIMIR ROY CERRON ROJAS,100163,94038
2026-04-20 14:33,0.939038,MESIAS ANTONIO GUEVARA AMASIFUEN,82041,77293
2026-04-20 14:33,0.939038,ROBERTO ENRIQUE CHIABRA LEON,68029,63848
2026-04-20 14:33,0.939038,PAUL DAVIS JAIMES BLANCO,66181,62180
2026-04-20 14:33,0.939038,ALEX GONZALES CASTILLO,63949,59781
2026-04-20 14:33,0.939038,WOLFGANG MARIO GROZO COSTA,63862,59999
2026-04-20 14:33,0.939038,RAFAEL JORGE BELAUNDE LLOSA,40991,38385
2026-04-20 14:33,0.939038,JOSE DANIEL WILLIAMS ZAPATA,32777,30694
2026-04-20 14:33,0.939038,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31648,29525
2026-04-20 14:33,0.939038,FIORELLA GIANNINA MOLINELLI ARISTONDO,27332,25531
2026-04-20 14:33,0.939038,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23452,21843
2026-04-20 14:33,0.939038,ARMANDO JOAQUIN MASSE FERNANDEZ,21779,20383
2026-04-20 14:33,0.939038,ANTONIO ORTIZ VILLANO,17680,16408
2026-04-20 14:33,0.939038,WALTER GILMER CHIRINOS PURIZAGA,14680,13640
2026-04-20 14:33,0.939038,NAPOLEON BECERRA GARCIA,11635,10733
2026-04-20 14:33,0.939038,CARLOS ERNESTO JAICO CARRANZA,9987,9141
2026-04-20 15:30,0.939137,KEIKO SOFIA FUJIMORI HIGUCHI,2878546,2689922
2026-04-20 15:30,0.939137,VOTOS EN BLANCO,2370491,2203285
2026-04-20 15:30,0.939137,ROBERTO HELBERT SANCHEZ PALOMINO,2014852,1894258
2026-04-20 15:30,0.939137,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997303,1880166
2026-04-20 15:30,0.939137,JORGE NIETO MONTESINOS,1842202,1745257
2026-04-20 15:30,0.939137,RICARDO PABLO BELMONT CASSINELLI,1701103,1604438
2026-04-20 15:30,0.939137,CARLOS GONSALO ALVAREZ LOAYZA,1329064,1243901
2026-04-20 15:30,0.939137,PABLO ALFONSO LOPEZ CHAU NAVA,1223094,1159425
2026-04-20 15:30,0.939137,VOTOS NULOS,1011600,946685
2026-04-20 15:30,0.939137,MARIA SOLEDAD PEREZ TELLO,572634,541081
2026-04-20 15:30,0.939137,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562131,532480
2026-04-20 15:30,0.939137,LUIS FERNANDO OLIVERA VEGA,307876,291821
2026-04-20 15:30,0.939137,JOSE LEON LUNA GALVEZ,266641,249398
2026-04-20 15:30,0.939137,YONHY LESCANO ANCIETA,214631,205052
2026-04-20 15:30,0.939137,CESAR ACUÑA PERALTA,192442,178207
2026-04-20 15:30,0.939137,PITTER ENRIQUE VALDERRAMA PEÑA,161303,151083
2026-04-20 15:30,0.939137,GEORGE PATRICK FORSYTH SOMMER,153331,141431
2026-04-20 15:30,0.939137,MARIO ENRIQUE VIZCARRA CORNEJO,144373,134960
2026-04-20 15:30,0.939137,HERBERT CALLER GUTIERREZ,144341,135740
2026-04-20 15:30,0.939137,RONALD DARWIN ATENCIO SOTOMAYOR,140096,132654
2026-04-20 15:30,0.939137,ROSARIO DEL PILAR FERNANDEZ BAZAN,128284,118390
2026-04-20 15:30,0.939137,CHARLIE CARRASCO SALAZAR,119206,112138
2026-04-20 15:30,0.939137,VLADIMIR ROY CERRON ROJAS,100167,94052
2026-04-20 15:30,0.939137,MESIAS ANTONIO GUEVARA AMASIFUEN,82035,77295
2026-04-20 15:30,0.939137,ROBERTO ENRIQUE CHIABRA LEON,68028,63849
2026-04-20 15:30,0.939137,PAUL DAVIS JAIMES BLANCO,66178,62182
2026-04-20 15:30,0.939137,ALEX GONZALES CASTILLO,63944,59782
2026-04-20 15:30,0.939137,WOLFGANG MARIO GROZO COSTA,63861,60004
2026-04-20 15:30,0.939137,RAFAEL JORGE BELAUNDE LLOSA,40991,38388
2026-04-20 15:30,0.939137,JOSE DANIEL WILLIAMS ZAPATA,32776,30698
2026-04-20 15:30,0.939137,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31646,29527
2026-04-20 15:30,0.939137,FIORELLA GIANNINA MOLINELLI ARISTONDO,27332,25533
2026-04-20 15:30,0.939137,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23453,21847
2026-04-20 15:30,0.939137,ARMANDO JOAQUIN MASSE FERNANDEZ,21780,20385
2026-04-20 15:30,0.939137,ANTONIO ORTIZ VILLANO,17680,16409
2026-04-20 15:30,0.939137,WALTER GILMER CHIRINOS PURIZAGA,14679,13640
2026-04-20 15:30,0.939137,NAPOLEON BECERRA GARCIA,11635,10733
2026-04-20 15:30,0.939137,CARLOS ERNESTO JAICO CARRANZA,9986,9141
2026-04-20 17:30,0.939478,KEIKO SOFIA FUJIMORI HIGUCHI,2878588,2691113
2026-04-20 17:30,0.939478,VOTOS EN BLANCO,2370504,2203916
2026-04-20 17:30,0.939478,ROBERTO HELBERT SANCHEZ PALOMINO,2014853,1894493
2026-04-20 17:30,0.939478,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997368,1881070
2026-04-20 17:30,0.939478,JORGE NIETO MONTESINOS,1842111,1746060
